item_id,order_id,product_id,quantity,unit_price,discount
20943,5917,1688,2,41.62,0.23
20944,5917,4463,1,10.92,0.0
20945,5917,3255,2,26.61,0.0
20946,5918,3307,1,13.89,0.0
20947,5918,1493,1,2.14,0.0
20948,5918,2085,1,1.21,0.0
20949,5918,1671,1,24.87,0.0
20950,5919,159,1,6.39,0.0
20951,5919,913,1,90.65,0.36
20952,5919,825,1,143.18,0.0
20953,5919,1863,4,2151.27,0.34
20954,5920,2017,1,4.05,0.05
20955,5920,653,2,15.17,0.0
20956,5920,3605,1,2.29,0.0
20957,5920,1237,1,103.22,0.08
20958,5921,1894,2,23.08,0.14
20959,5921,80,1,15.97,0.0
20960,5922,196,1,5.27,0.0
20961,5922,2880,2,7.57,0.0
20962,5923,4466,3,8.41,0.26
20963,5923,2766,1,2.29,0.27
20964,5923,2390,1,38.92,0.0
20965,5923,2177,2,23.18,0.0
20966,5924,3647,3,4.07,0.28
20967,5925,2400,1,22.06,0.0
20968,5925,3806,1,577.65,0.0
20969,5925,4532,2,143.94,0.0
20970,5926,4240,1,17.72,0.4
20971,5926,4733,1,55.28,0.23
20972,5926,1550,1,4.56,0.0
20973,5926,832,1,17.64,0.0
20974,5926,1256,1,4.47,0.0
20975,5926,3367,1,7.38,0.0
20976,5927,378,2,11.42,0.0
20977,5927,3818,1,23.77,0.0
20978,5927,3757,1,57.99,0.0
20979,5927,4207,2,36.63,0.0
20980,5927,499,5,2830.25,0.0
20981,5928,3647,1,3.23,0.12
20982,5928,273,1,4.78,0.26
20983,5928,4345,1,5.92,0.0
20984,5928,4488,1,4.73,0.0
20985,5928,3992,2,181.91,0.0
20986,5928,184,2,31.83,0.0
20987,5928,1354,1,24.22,0.0
20988,5929,4847,3,45.01,0.0
20989,5929,3830,1,27.02,0.07
20990,5930,416,1,10.77,0.3
20991,5930,3670,1,49.47,0.0
20992,5930,2418,2,38.65,0.15
20993,5931,4373,1,18.12,0.0
20994,5931,4560,1,94.01,0.07
20995,5931,116,1,13.61,0.22
20996,5931,1642,3,1.24,0.06
20997,5932,2819,1,25.25,0.0
20998,5932,2085,2,1.29,0.0
20999,5933,2690,1,395.84,0.29
21000,5933,1998,1,28.94,0.0
21001,5934,3198,2,73.6,0.0
21002,5934,4544,2,1.06,0.0
21003,5934,1464,1,64.6,0.21
21004,5934,3025,1,10.89,0.0
21005,5934,4940,1,17.86,0.0
21006,5934,1042,2,24.63,0.3
21007,5934,2569,2,46.23,0.07
21008,5934,848,3,43.84,0.0
21009,5935,3300,3,36.52,0.0
21010,5935,2651,2,47.9,0.28
21011,5936,1756,1,24.94,0.28
21012,5936,272,2,3.35,0.0
21013,5937,4529,2,30.17,0.36
21014,5937,1870,1,4.21,0.0
21015,5938,3647,1,3.98,0.0
21016,5938,2784,1,13.24,0.0
21017,5938,3625,1,2.99,0.0
21018,5939,4785,1,33.49,0.0
21019,5940,4555,2,82.72,0.0
21020,5940,551,1,12.49,0.37
21021,5940,2816,1,105.16,0.0
21022,5940,3569,2,16.59,0.0
21023,5941,957,2,14.84,0.0
21024,5941,1111,1,122.98,0.0
21025,5941,3281,2,5.3,0.0
21026,5941,1846,1,16.42,0.0
21027,5942,330,2,76.18,0.0
21028,5942,1880,1,21.48,0.0
21029,5942,292,2,1.42,0.37
21030,5942,1195,1,74.95,0.0
21031,5943,3371,1,32.82,0.0
21032,5943,4772,1,23.53,0.0
21033,5943,76,1,12.02,0.1
21034,5943,3508,4,15.19,0.0
21035,5943,534,1,161.12,0.0
21036,5944,1993,4,39.58,0.0
21037,5944,3739,2,1880.32,0.0
21038,5944,528,1,13.91,0.0
21039,5944,1711,2,6.38,0.0
21040,5944,1903,2,1.25,0.0
21041,5944,4549,1,158.75,0.0
21042,5945,237,2,24.97,0.0
21043,5945,1141,1,18.88,0.0
21044,5945,4524,1,11.38,0.25
21045,5946,4262,1,22.38,0.0
21046,5946,2795,1,5.72,0.0
21047,5946,465,1,58.31,0.0
21048,5946,2085,1,1.33,0.0
21049,5947,1893,1,35.14,0.0
21050,5947,860,1,62.27,0.11
21051,5948,2085,2,1.12,0.16
21052,5948,177,2,56.35,0.0
21053,5948,2884,1,4.47,0.0
21054,5949,4081,1,12.65,0.0
21055,5949,3873,4,101.56,0.0
21056,5949,398,1,6.45,0.0
21057,5949,1190,2,96.57,0.0
21058,5950,1460,1,123.87,0.0
21059,5950,4983,1,9.16,0.0
21060,5950,2175,1,59.61,0.0
21061,5950,4850,3,8.39,0.0
21062,5950,281,1,10.46,0.0
21063,5950,2554,1,8.33,0.0
21064,5950,3818,1,21.82,0.0
21065,5951,4899,3,34.29,0.0
21066,5951,971,1,16.06,0.18
21067,5952,2423,1,3.14,0.0
21068,5953,3271,2,43.8,0.26
21069,5953,3324,3,32.81,0.0
21070,5954,2094,1,5.87,0.0
21071,5954,2212,2,30.35,0.0
21072,5954,1253,1,70.04,0.0
21073,5954,4134,1,22.41,0.0
21074,5954,3737,2,1.03,0.24
21075,5955,2451,2,39.24,0.12
21076,5955,4393,1,11.11,0.0
21077,5956,1963,1,83.78,0.0
21078,5956,4466,2,7.66,0.0
21079,5956,2085,5,1.4,0.0
21080,5956,1419,1,23.0,0.0
21081,5957,671,1,688.62,0.0
21082,5957,4929,1,19.21,0.32
21083,5957,1309,1,13.74,0.0
21084,5957,3971,5,9.11,0.18
21085,5957,2225,2,10.26,0.0
21086,5958,516,2,50.73,0.0
21087,5958,603,2,54.65,0.0
21088,5958,1550,2,4.34,0.0
21089,5958,3605,1,2.5,0.0
21090,5958,689,3,13.22,0.19
21091,5959,1827,1,31.9,0.0
21092,5960,1204,3,16.77,0.0
21093,5961,537,3,16.41,0.0
21094,5961,2418,1,33.11,0.0
21095,5962,2245,1,159.12,0.0
21096,5962,630,4,4.99,0.0
21097,5962,2795,1,5.73,0.0
21098,5962,814,4,1.59,0.0
21099,5963,731,2,6.17,0.1
21100,5963,2880,2,7.59,0.39
21101,5964,1903,2,1.22,0.0
21102,5964,3127,3,8.79,0.0
21103,5964,4463,1,12.81,0.0
21104,5964,1596,2,4.08,0.0
21105,5965,2840,2,40.13,0.0
21106,5965,273,2,4.83,0.25
21107,5965,2603,1,102.89,0.0
21108,5965,3202,2,20.96,0.0
21109,5965,2565,2,25.6,0.0
21110,5965,3041,2,70.96,0.0
21111,5966,913,1,90.94,0.0
21112,5966,611,5,1.3,0.0
21113,5966,4884,1,6.14,0.0
21114,5967,3292,1,96.39,0.0
21115,5967,2954,2,24.62,0.0
21116,5968,3855,1,7.0,0.0
21117,5968,2282,1,285.17,0.0
21118,5968,1405,2,27.12,0.0
21119,5968,4266,1,21.03,0.0
21120,5968,1356,1,6.06,0.0
21121,5968,2670,1,116.35,0.0
21122,5968,3177,1,16.37,0.0
21123,5968,1748,2,13.78,0.0
21124,5969,1052,2,17.62,0.0
21125,5969,3004,1,4.09,0.32
21126,5969,1975,1,31.45,0.0
21127,5969,2529,1,15.78,0.0
21128,5969,615,1,5.83,0.0
21129,5970,4610,3,21.24,0.0
21130,5971,1592,4,35.92,0.0
21131,5971,3541,1,6.79,0.0
21132,5971,3605,1,2.62,0.0
21133,5972,3000,1,56.59,0.0
21134,5972,1102,2,3.88,0.0
21135,5972,643,1,30.59,0.0
21136,5972,1788,2,13.67,0.0
21137,5972,682,2,964.63,0.0
21138,5973,2874,2,21.51,0.0
21139,5973,4529,1,29.82,0.29
21140,5974,3887,1,12.34,0.08
21141,5974,2685,2,8.79,0.0
21142,5974,4315,2,7.99,0.0
21143,5974,2653,1,20.82,0.0
21144,5974,3663,5,13.93,0.0
21145,5974,1577,1,16.07,0.0
21146,5975,3191,1,14.17,0.15
21147,5975,4599,1,7.32,0.0
21148,5975,243,3,62.28,0.0
21149,5975,751,4,88.67,0.0
21150,5976,1527,1,11.49,0.14
21151,5976,1086,2,10.69,0.27
21152,5976,2482,1,91.67,0.0
21153,5976,2345,1,26.12,0.0
21154,5977,3484,3,32.95,0.0
21155,5977,2850,4,4.49,0.0
21156,5977,1128,1,28.92,0.14
21157,5977,553,5,11.2,0.0
21158,5978,2784,2,14.02,0.0
21159,5978,292,1,1.12,0.0
21160,5978,3434,1,1.14,0.0
21161,5979,1879,1,41.44,0.0
21162,5979,2618,1,36.68,0.0
21163,5979,3426,2,107.75,0.3
21164,5979,251,1,24.6,0.0
21165,5979,670,2,1.12,0.0
21166,5980,2272,1,66.8,0.0
21167,5980,3887,1,13.72,0.24
21168,5980,2481,1,27.43,0.37
21169,5981,1621,2,22.09,0.0
21170,5981,307,1,16.74,0.0
21171,5981,399,2,15.28,0.0
21172,5981,2279,5,15.94,0.0
21173,5981,418,2,245.96,0.0
21174,5981,1657,1,608.03,0.0
21175,5982,3955,2,6.13,0.23
21176,5982,886,1,231.02,0.0
21177,5982,537,1,16.64,0.26
21178,5983,4660,1,83.8,0.0
21179,5983,4013,1,53.89,0.1
21180,5983,4326,1,25.21,0.0
21181,5983,4074,1,81.45,0.0
21182,5983,1689,2,7.82,0.0
21183,5984,47,1,16.48,0.0
21184,5984,3737,1,1.18,0.0
21185,5984,4681,3,2.61,0.31
21186,5985,4276,4,19.48,0.0
21187,5985,553,2,11.47,0.15
21188,5985,1257,1,15.53,0.24
21189,5986,4249,2,79.81,0.0
21190,5986,2714,1,30.74,0.36
21191,5986,1243,2,30.94,0.2
21192,5986,3421,3,23.55,0.0
21193,5986,879,1,63.99,0.0
21194,5986,4882,1,29.06,0.09
21195,5987,1516,1,39.52,0.12
21196,5987,3367,1,6.37,0.0
21197,5987,4504,3,113.27,0.0
21198,5987,2166,2,21.78,0.0
21199,5987,3153,5,74.65,0.0
21200,5987,2673,4,54.81,0.0
21201,5988,3905,2,21.24,0.0
21202,5988,4940,1,16.72,0.0
21203,5988,1004,1,9.54,0.12
21204,5988,4544,1,1.36,0.0
21205,5989,3978,1,20.65,0.0
21206,5989,1745,4,33.74,0.36
21207,5989,1438,2,50.56,0.0
21208,5990,2049,1,14.7,0.0
21209,5990,4599,2,7.39,0.0
21210,5990,2190,2,1.02,0.0
21211,5990,4986,2,99.71,0.0
21212,5991,2057,1,47.47,0.0
21213,5991,4381,3,24.57,0.0
21214,5991,3367,1,7.38,0.0
21215,5992,2493,2,159.5,0.0
21216,5992,3552,1,89.19,0.0
21217,5993,211,1,11.37,0.0
21218,5993,4543,1,12.14,0.0
21219,5994,1642,1,1.23,0.0
21220,5995,3432,1,41.38,0.0
21221,5995,1574,2,8.67,0.0
21222,5995,1642,2,1.33,0.0
21223,5995,3551,1,7.01,0.0
21224,5996,3935,2,17.13,0.0
21225,5996,3605,1,2.45,0.0
21226,5996,4793,1,44.57,0.0
21227,5997,3964,1,8.08,0.22
21228,5997,2908,1,46.36,0.23
21229,5997,2748,1,7.68,0.0
21230,5997,245,1,27.34,0.0
21231,5998,1247,3,12.58,0.23
21232,5998,4076,1,27.32,0.0
21233,5999,4522,1,13.79,0.27
21234,5999,1596,1,3.79,0.12
21235,5999,1551,2,106.1,0.32
21236,6000,3243,4,17.14,0.0
21237,6000,398,3,6.8,0.0
21238,6000,2648,1,13.52,0.0
21239,6000,4422,1,61.8,0.0
21240,6000,2827,1,56.53,0.0
21241,6001,1347,4,6.67,0.0
21242,6001,431,2,2.6,0.28
21243,6001,670,1,1.29,0.0
21244,6002,4029,1,29.46,0.35
21245,6002,564,3,61.0,0.23
21246,6003,186,2,20.68,0.0
21247,6003,4673,1,4.79,0.0
21248,6004,2766,1,2.1,0.0
21249,6004,1903,1,1.17,0.3
21250,6004,1026,2,83.79,0.0
21251,6005,2712,1,17.0,0.0
21252,6005,4544,2,1.11,0.0
21253,6005,3663,2,13.15,0.0
21254,6005,1360,1,14.22,0.0
21255,6006,2117,2,66.95,0.0
21256,6006,3971,2,9.27,0.0
21257,6007,3625,2,2.71,0.0
21258,6007,2016,1,27.59,0.23
21259,6008,4976,2,16.04,0.22
21260,6008,326,2,26.96,0.0
21261,6009,4902,1,294.77,0.0
21262,6009,2952,1,135.03,0.0
21263,6010,3889,2,29.97,0.13
21264,6010,519,3,23.16,0.37
21265,6010,2556,1,59.46,0.0
21266,6011,3025,1,10.52,0.19
21267,6011,1029,5,11.52,0.0
21268,6011,2774,1,9.61,0.0
21269,6012,1870,1,3.74,0.0
21270,6012,1606,5,9.36,0.0
21271,6013,4998,2,6.68,0.0
21272,6013,3044,1,69.78,0.0
21273,6013,1935,2,3.44,0.0
21274,6013,2428,1,37.81,0.33
21275,6013,1029,1,9.81,0.0
21276,6013,2094,1,6.1,0.0
21277,6013,416,1,12.08,0.0
21278,6014,4657,1,67.42,0.0
21279,6015,2718,2,9.86,0.0
21280,6015,1493,2,1.83,0.0
21281,6016,2472,3,7.65,0.24
21282,6016,3737,3,1.1,0.38
21283,6016,4626,2,32.48,0.0
21284,6016,1033,1,10.61,0.22
21285,6017,1908,1,15.74,0.0
21286,6017,4975,2,16.94,0.19
21287,6017,292,1,1.13,0.0
21288,6018,122,1,2.56,0.0
21289,6018,398,1,7.35,0.0
21290,6018,640,1,86.25,0.0
21291,6018,2237,1,49.08,0.0
21292,6018,2962,1,19.11,0.0
21293,6018,1183,4,1.53,0.0
21294,6018,4539,1,163.13,0.0
21295,6018,1753,3,4.86,0.0
21296,6019,3191,1,12.66,0.3
21297,6019,2190,1,1.07,0.0
21298,6019,2671,1,53.61,0.0
21299,6020,272,1,3.73,0.0
21300,6020,776,2,5.13,0.0
21301,6020,2509,5,125.67,0.0
21302,6020,3193,2,25.34,0.0
21303,6020,3654,1,3.08,0.0
21304,6020,4055,1,372.98,0.0
21305,6020,3711,3,10.2,0.0
21306,6020,4742,2,5.26,0.0
21307,6021,611,1,1.36,0.0
21308,6021,272,1,3.62,0.15
21309,6021,3555,1,96.57,0.0
21310,6021,2444,1,24.39,0.0
21311,6021,3647,4,3.72,0.0
21312,6021,2094,1,4.97,0.2
21313,6021,4783,1,16.86,0.09
21314,6022,167,1,6.65,0.2
21315,6022,4373,3,17.03,0.0
21316,6022,3911,1,20.87,0.0
21317,6023,1352,2,43.24,0.28
21318,6023,3486,1,32.63,0.0
21319,6023,536,1,3.85,0.0
21320,6023,4999,4,5.17,0.0
21321,6023,2970,2,10.95,0.0
21322,6023,3810,1,32.27,0.0
21323,6024,3737,2,1.16,0.0
21324,6024,2234,2,4231.41,0.37
21325,6024,2108,2,26.15,0.0
21326,6024,997,2,7.21,0.0
21327,6025,997,1,6.21,0.0
21328,6025,4893,1,85.82,0.0
21329,6025,4794,1,135.98,0.0
21330,6026,134,2,30.85,0.11
21331,6026,3865,1,9.71,0.23
21332,6026,2085,2,1.43,0.08
21333,6026,3994,2,5.1,0.0
21334,6026,49,4,23.4,0.0
21335,6026,78,3,24.2,0.0
21336,6027,4581,1,66.77,0.0
21337,6027,2423,1,2.67,0.0
21338,6027,429,4,107.49,0.1
21339,6028,3858,1,152.13,0.23
21340,6028,2685,3,9.03,0.0
21341,6028,3605,1,2.51,0.08
21342,6028,670,1,1.17,0.0
21343,6029,272,1,3.52,0.0
21344,6029,404,1,9.01,0.28
21345,6029,4522,2,14.04,0.0
21346,6030,1868,1,140.8,0.0
21347,6030,4361,5,15.82,0.0
21348,6030,5000,2,52.51,0.08
21349,6030,3916,1,9.48,0.0
21350,6030,365,1,49.01,0.0
21351,6030,2598,1,36.36,0.0
21352,6030,944,1,116.47,0.0
21353,6031,1616,1,53.56,0.0
21354,6031,630,1,5.24,0.0
21355,6031,145,1,19.78,0.0
21356,6032,1833,1,15.25,0.0
21357,6032,3612,4,34.31,0.0
21358,6032,969,1,31.46,0.0
21359,6032,4221,1,13.81,0.0
21360,6033,2970,1,10.55,0.18
21361,6033,2434,1,25.52,0.0
21362,6033,311,1,302.57,0.0
21363,6034,3127,1,9.33,0.0
21364,6034,1642,1,1.32,0.25
21365,6034,536,2,3.32,0.0
21366,6035,536,1,3.43,0.0
21367,6035,204,1,39.33,0.0
21368,6035,2542,2,64.9,0.21
21369,6036,814,1,1.61,0.21
21370,6036,2622,1,2.96,0.0
21371,6036,3442,1,47.6,0.0
21372,6036,4464,1,29.71,0.0
21373,6036,2024,1,15.93,0.0
21374,6036,3316,2,51.27,0.0
21375,6037,3942,4,401.7,0.0
21376,6037,2822,1,11.9,0.0
21377,6038,1884,1,46.03,0.0
21378,6038,3924,1,22.85,0.0
21379,6038,431,2,2.54,0.0
21380,6038,4759,1,28.2,0.24
21381,6038,4681,3,2.37,0.0
21382,6039,2450,2,13.5,0.13
21383,6039,1910,2,22.66,0.0
21384,6039,2379,3,29.06,0.11
21385,6039,4036,1,33.73,0.0
21386,6039,2544,1,12.39,0.0
21387,6039,653,4,16.51,0.0
21388,6040,2381,1,30.97,0.0
21389,6040,2159,1,6.26,0.0
21390,6040,615,1,5.71,0.07
21391,6040,3363,2,11.35,0.3
21392,6041,1935,1,3.29,0.0
21393,6041,2622,1,3.42,0.0
21394,6041,457,2,5.41,0.0
21395,6041,240,3,23.94,0.0
21396,6041,2396,2,161.05,0.3
21397,6041,2110,2,72.08,0.0
21398,6042,1642,1,1.3,0.0
21399,6043,628,2,41.26,0.1
21400,6043,3437,1,25.89,0.22
21401,6043,4279,1,3.84,0.0
21402,6043,1580,1,55.73,0.0
21403,6043,2798,1,6.08,0.0
21404,6043,513,2,13.1,0.0
21405,6043,1249,1,141.1,0.0
21406,6044,2190,2,0.94,0.18
21407,6044,3725,3,6.89,0.0
21408,6044,3434,3,1.17,0.13
21409,6044,921,2,120.96,0.0
21410,6045,1102,1,3.27,0.0
21411,6045,2712,1,16.86,0.0
21412,6045,2277,1,24.15,0.0
21413,6045,467,1,99.42,0.0
21414,6045,4409,2,49.7,0.0
21415,6046,1863,1,2276.48,0.0
21416,6046,3351,1,17.48,0.0
21417,6047,793,1,67.63,0.0
21418,6047,942,1,16.74,0.0
21419,6047,2685,2,8.93,0.0
21420,6048,442,4,23.4,0.0
21421,6048,122,2,2.25,0.38
21422,6048,1697,1,9.6,0.0
21423,6048,457,1,5.62,0.0
21424,6048,4506,2,8.97,0.0
21425,6049,1935,1,3.12,0.0
21426,6049,1189,3,33.54,0.0
21427,6050,4190,1,16.65,0.0
21428,6050,2177,2,28.52,0.0
21429,6050,3448,1,35.78,0.33
21430,6050,1204,2,19.79,0.0
21431,6050,1387,2,26.23,0.0
21432,6050,4401,1,5.14,0.16
21433,6050,1979,2,50.43,0.0
21434,6051,3625,2,2.51,0.0
21435,6051,1995,1,10.22,0.0
21436,6051,1770,1,16.32,0.32
21437,6051,1554,1,10.58,0.25
21438,6052,3417,1,76.12,0.0
21439,6052,4167,1,62.27,0.0
21440,6052,4266,1,16.83,0.0
21441,6053,3917,1,20.85,0.0
21442,6053,1889,2,84.82,0.0
21443,6053,273,1,5.36,0.0
21444,6054,552,1,549.77,0.15
21445,6054,2745,2,16.61,0.24
21446,6054,880,2,10.02,0.0
21447,6054,4598,2,270.79,0.32
21448,6055,2822,1,12.0,0.0
21449,6055,19,2,12.4,0.0
21450,6055,3191,1,12.96,0.12
21451,6056,4222,1,115.75,0.0
21452,6056,1870,1,3.9,0.0
21453,6056,292,2,1.25,0.0
21454,6056,255,1,8.67,0.0
21455,6056,611,1,1.34,0.0
21456,6057,2061,1,167.05,0.0
21457,6057,3647,1,4.0,0.0
21458,6057,3720,1,135.45,0.0
21459,6057,2487,1,6.72,0.0
21460,6058,2893,3,72.96,0.39
21461,6058,1138,1,27.85,0.0
21462,6058,1892,1,25.76,0.34
21463,6059,2210,1,31.19,0.0
21464,6059,797,2,22.11,0.0
21465,6059,4544,1,1.21,0.34
21466,6060,2622,2,3.27,0.34
21467,6060,889,1,7.14,0.0
21468,6060,1701,1,5.83,0.0
21469,6060,3398,1,4.55,0.0
21470,6061,483,1,109.35,0.0
21471,6062,2248,2,412.96,0.0
21472,6062,4388,2,17.5,0.0
21473,6062,1621,2,24.42,0.25
21474,6062,4551,2,11.47,0.0
21475,6062,3424,1,166.44,0.16
21476,6062,1787,2,44.61,0.0
21477,6062,1715,1,2957.23,0.0
21478,6063,4488,3,5.46,0.0
21479,6063,848,1,42.89,0.0
21480,6063,3520,5,17.06,0.0
21481,6063,2697,1,17.0,0.0
21482,6063,4308,1,12.2,0.0
21483,6063,3183,1,21.34,0.0
21484,6064,1807,1,147.31,0.0
21485,6064,4810,1,57.67,0.35
21486,6064,610,2,23.03,0.0
21487,6065,4131,1,139.46,0.0
21488,6066,466,2,77.72,0.0
21489,6066,2190,1,0.91,0.25
21490,6066,2085,2,1.41,0.0
21491,6067,627,2,8.53,0.0
21492,6067,3641,1,55.35,0.0
21493,6067,2401,2,89.68,0.0
21494,6067,4544,2,1.28,0.0
21495,6068,4969,3,38.89,0.0
21496,6068,3557,1,13.37,0.0
21497,6069,4155,1,46.5,0.0
21498,6070,3692,4,24.6,0.32
21499,6070,4385,1,18.35,0.31
21500,6071,1228,2,26.74,0.0
21501,6071,4601,1,26.47,0.0
21502,6072,199,1,146.46,0.16
21503,6072,4721,1,35.1,0.0
21504,6072,3066,1,7.91,0.0
21505,6072,1596,1,4.38,0.0
21506,6072,1067,1,6.8,0.0
21507,6073,1344,1,10.07,0.0
21508,6073,670,1,1.1,0.0
21509,6074,3534,3,12.7,0.0
21510,6075,604,1,12.66,0.24
21511,6075,389,2,174.87,0.0
21512,6075,2021,1,25.59,0.0
21513,6075,3144,3,20.8,0.0
21514,6076,2345,1,23.73,0.0
21515,6076,2748,2,8.4,0.0
21516,6077,15,3,18.36,0.0
21517,6077,2914,3,10.93,0.0
21518,6077,822,2,5.14,0.27
21519,6077,4138,2,109.96,0.0
21520,6077,3172,1,127.45,0.0
21521,6078,3352,1,48.39,0.0
21522,6078,4195,2,103.19,0.0
21523,6079,1642,4,1.22,0.0
21524,6079,670,2,1.27,0.0
21525,6079,442,1,24.47,0.0
21526,6080,279,2,22.01,0.0
21527,6080,3625,4,2.99,0.0
21528,6080,385,1,4.77,0.0
21529,6080,2626,1,54.99,0.0
21530,6080,1293,2,7.95,0.35
21531,6081,4488,1,5.22,0.17
21532,6081,4438,1,72.28,0.0
21533,6081,3057,1,291.21,0.0
21534,6081,1621,4,25.01,0.0
21535,6082,2819,1,24.95,0.0
21536,6082,401,1,16.95,0.0
21537,6082,2251,1,704.95,0.0
21538,6083,407,1,1772.86,0.0
21539,6083,2628,1,28.17,0.17
21540,6083,1183,2,1.29,0.0
21541,6083,3017,4,281.52,0.0
21542,6084,1280,1,925.14,0.0
21543,6084,989,1,50.4,0.0
21544,6084,1947,2,1120.5,0.0
21545,6084,3747,1,34.24,0.0
21546,6084,297,3,11.96,0.0
21547,6085,3352,1,44.34,0.3
21548,6085,3654,1,3.55,0.0
21549,6085,1204,1,16.71,0.0
21550,6086,2951,1,9.59,0.0
21551,6087,1693,4,10.92,0.0
21552,6087,3654,2,3.31,0.0
21553,6088,4544,1,1.3,0.0
21554,6088,1415,2,4.87,0.0
21555,6088,2393,1,18.64,0.0
21556,6088,364,2,67.52,0.0
21557,6089,4060,1,134.29,0.0
21558,6089,2560,2,74.02,0.0
21559,6089,1380,1,47.48,0.0
21560,6089,2057,1,44.85,0.0
21561,6089,3761,2,533.17,0.34
21562,6090,2889,3,41.6,0.0
21563,6090,1183,2,1.29,0.0
21564,6091,1836,1,208.77,0.38
21565,6091,668,1,33.8,0.0
21566,6091,1701,2,6.15,0.3
21567,6091,4336,4,14.5,0.18
21568,6091,442,1,23.3,0.0
21569,6091,1515,1,42.9,0.0
21570,6092,3434,2,1.32,0.0
21571,6092,4062,2,49.81,0.0
21572,6092,812,2,29.86,0.21
21573,6092,2042,3,21.11,0.0
21574,6092,615,2,6.53,0.0
21575,6093,2049,2,13.73,0.0
21576,6093,1667,2,14.75,0.0
21577,6093,4025,1,17.88,0.0
21578,6094,3783,3,301.06,0.0
21579,6094,3454,1,39.15,0.11
21580,6094,3964,1,8.15,0.12
21581,6095,1338,2,184.75,0.0
21582,6095,1183,4,1.36,0.0
21583,6096,3647,1,3.2,0.0
21584,6096,797,1,18.85,0.0
21585,6096,659,2,57.34,0.0
21586,6097,617,2,22.78,0.13
21587,6097,191,1,102.08,0.32
21588,6098,3600,1,5.49,0.0
21589,6098,4136,3,26.78,0.0
21590,6098,2706,2,35.45,0.0
21591,6098,4011,5,280.31,0.0
21592,6099,2463,2,64.22,0.0
21593,6099,3514,1,38.35,0.0
21594,6099,1642,2,1.47,0.0
21595,6099,4051,2,44.19,0.0
21596,6100,797,1,20.62,0.0
21597,6100,4435,1,17.43,0.0
21598,6101,2067,1,486.57,0.38
21599,6101,3569,2,16.33,0.0
21600,6102,4369,2,159.78,0.0
21601,6102,4134,1,22.69,0.0
21602,6102,716,1,25.31,0.0
21603,6103,75,2,48.4,0.0
21604,6103,776,3,4.75,0.15
21605,6103,674,1,466.21,0.0
21606,6103,859,2,10.29,0.0
21607,6103,2796,2,13.17,0.33
21608,6103,3258,3,10.47,0.0
21609,6104,1662,1,33.35,0.0
21610,6104,76,1,11.5,0.0
21611,6104,333,2,6.02,0.0
21612,6105,1344,2,12.65,0.0
21613,6105,3345,1,97.85,0.0
21614,6105,34,1,26.49,0.0
21615,6105,1642,1,1.4,0.0
21616,6106,43,1,356.2,0.0
21617,6106,3098,3,20.37,0.0
21618,6107,2644,2,85.24,0.11
21619,6107,4586,1,61.95,0.0
21620,6107,324,2,17.31,0.05
21621,6108,4114,2,2.69,0.0
21622,6108,1517,2,624.2,0.0
21623,6108,1493,2,1.88,0.0
21624,6108,4188,1,18.16,0.0
21625,6109,1081,2,12.36,0.15
21626,6109,1903,2,1.16,0.0
21627,6110,1517,4,677.29,0.0
21628,6110,2344,1,30.84,0.33
21629,6110,533,2,46.36,0.0
21630,6110,166,1,31.49,0.0
21631,6110,3994,1,6.16,0.0
21632,6110,4306,1,14.55,0.0
21633,6111,4031,4,70.23,0.0
21634,6111,2687,2,16.26,0.0
21635,6111,3737,2,1.02,0.31
21636,6112,3213,1,61.54,0.0
21637,6112,4660,1,88.78,0.31
21638,6112,443,2,25.18,0.0
21639,6112,1867,3,28.74,0.22
21640,6112,663,2,15.97,0.0
21641,6113,2223,1,59.78,0.0
21642,6113,3855,1,5.73,0.26
21643,6113,4662,2,140.05,0.0
21644,6113,3398,2,4.15,0.0
21645,6114,601,1,1297.48,0.0
21646,6114,1835,2,30.57,0.0
21647,6115,501,2,16.06,0.0
21648,6115,1081,1,10.92,0.14
21649,6115,1199,1,115.31,0.0
21650,6116,3196,4,38.14,0.0
21651,6116,79,2,13.73,0.0
21652,6116,1307,1,29.36,0.28
21653,6116,4401,1,5.16,0.0
21654,6117,2037,2,56.36,0.0
21655,6117,2257,1,14.52,0.0
21656,6118,4345,2,5.1,0.0
21657,6119,1993,2,39.91,0.1
21658,6119,4134,2,22.86,0.0
21659,6119,4809,2,62.66,0.0
21660,6119,3098,1,19.56,0.0
21661,6120,3994,1,5.16,0.0
21662,6120,2434,1,32.21,0.0
21663,6120,2902,2,70.81,0.0
21664,6121,4415,3,9.75,0.0
21665,6121,75,1,44.29,0.0
21666,6121,2545,3,4.98,0.0
21667,6122,930,5,112.44,0.18
21668,6122,211,3,12.74,0.0
21669,6122,3779,3,33.61,0.0
21670,6123,4439,2,11.96,0.0
21671,6123,2062,3,35.38,0.0
21672,6123,2050,5,31.72,0.0
21673,6123,3777,3,9.31,0.0
21674,6123,1998,2,32.25,0.19
21675,6124,4940,3,18.27,0.14
21676,6124,2460,2,6.56,0.35
21677,6124,1701,2,5.59,0.0
21678,6124,4393,2,10.79,0.0
21679,6125,1014,2,29.68,0.0
21680,6125,1773,2,42.45,0.11
21681,6125,4540,1,46.24,0.0
21682,6125,3878,3,43.79,0.0
21683,6125,4737,1,23.17,0.0
21684,6125,989,1,49.23,0.18
21685,6126,924,1,364.13,0.07
21686,6126,2040,1,24.3,0.0
